id_regions	code_country	date	hour_band	call_out_activity
8	34	2013-12-01/07:10:00	7	1.4428
8	34	2013-12-01/08:00:00	8	1.8413
8	34	2013-12-01/10:10:00	10	0.0171
8	34	2013-12-01/11:20:00	11	0.0295
8	34	2013-12-01/12:00:00	12	0.0103
8	34	2013-12-01/13:50:00	13	0.1459
8	34	2013-12-01/14:00:00	14	4.7113
8	34	2013-12-01/15:50:00	15	0.0083
8	36	2013-12-01/03:50:00	3	0.0083
8	36	2013-12-01/10:40:00	10	0.6066
8	36	2013-12-01/13:00:00	13	0.0155
8	39	2013-11-30/18:00:00	18	535.0422
8	39	2013-11-30/19:00:00	19	322.2033
8	39	2013-11-30/20:00:00	20	167.8975
8	39	2013-11-30/21:00:00	21	71.6126
8	39	2013-11-30/22:00:00	22	83.1836
8	39	2013-11-30/23:00:00	23	72.7235
8	39	2013-12-01/01:00:00	1	324.4385
8	39	2013-12-01/02:00:00	2	1182.6746
8	39	2013-12-01/03:00:00	3	2665.5206
8	39	2013-12-01/04:00:00	4	3457.8055
8	39	2013-12-01/05:00:00	5	4078.2446
8	39	2013-12-01/06:00:00	6	3446.8485
8	39	2013-12-01/07:00:00	7	2846.5185
8	39	2013-12-01/08:00:00	8	2719.0555
8	39	2013-12-01/09:00:00	9	2819.6949
8	39	2013-12-01/10:00:00	10	3260.5398
8	39	2013-12-01/11:00:00	11	3927.7434
8	39	2013-12-01/12:00:00	12	3739.5990
8	39	2013-12-01/13:00:00	13	2782.8490
8	39	2013-12-01/14:00:00	14	2080.9001
8	39	2013-12-01/15:00:00	15	1246.0477
8	39	2013-12-01/16:00:00	16	559.4051
8	39	2013-12-01/17:00:00	17	261.6948
8	40	2013-12-01/01:20:00	1	5.6034
8	40	2013-12-01/02:10:00	2	2.8588
8	40	2013-12-01/03:00:00	3	16.1166
8	40	2013-12-01/04:00:00	4	9.2971
8	40	2013-12-01/05:00:00	5	12.7140
8	40	2013-12-01/06:00:00	6	23.1574
8	40	2013-12-01/07:00:00	7	18.9874
8	40	2013-12-01/08:00:00	8	22.2921
8	40	2013-12-01/09:00:00	9	15.7597
8	40	2013-12-01/10:00:00	10	11.0324
8	40	2013-12-01/11:00:00	11	19.4281
8	40	2013-12-01/12:00:00	12	36.9752
8	40	2013-12-01/13:00:00	13	14.6463
8	40	2013-12-01/14:00:00	14	14.6696
8	40	2013-12-01/15:00:00	15	14.0278
8	40	2013-12-01/16:00:00	16	3.9179
8	40	2013-12-01/17:10:00	17	4.6066
8	41	2013-12-01/03:00:00	3	3.4673
8	41	2013-12-01/04:20:00	4	0.0429
8	41	2013-12-01/05:40:00	5	1.6260
8	41	2013-12-01/06:00:00	6	0.4706
8	41	2013-12-01/07:30:00	7	0.0129
8	41	2013-12-01/08:00:00	8	3.0682
8	41	2013-12-01/09:10:00	9	0.0304
8	41	2013-12-01/10:00:00	10	0.7326
8	41	2013-12-01/11:00:00	11	1.6413
8	41	2013-12-01/12:00:00	12	0.9419
8	41	2013-12-01/13:10:00	13	0.0140
8	41	2013-12-01/14:50:00	14	0.0252
8	43	2013-11-30/22:00:00	22	0.0068
8	43	2013-12-01/04:50:00	4	1.6792
8	43	2013-12-01/05:10:00	5	2.7732
8	43	2013-12-01/06:00:00	6	0.6066
8	43	2013-12-01/09:20:00	9	1.5095
8	43	2013-12-01/10:20:00	10	0.0030
8	43	2013-12-01/11:40:00	11	0.4061
8	43	2013-12-01/12:50:00	12	0.0034
8	43	2013-12-01/13:00:00	13	4.3471
8	43	2013-12-01/14:20:00	14	3.7143
8	43	2013-12-01/15:00:00	15	3.9552
8	44	2013-12-01/03:40:00	3	0.0720
8	44	2013-12-01/06:10:00	6	0.9935
8	44	2013-12-01/08:00:00	8	2.4371
8	44	2013-12-01/10:10:00	10	0.0278
8	44	2013-12-01/11:10:00	11	4.2604
8	44	2013-12-01/12:00:00	12	1.4420
8	44	2013-12-01/13:20:00	13	1.8348
8	44	2013-12-01/16:20:00	16	0.1362
8	44	2013-12-01/17:50:00	17	2.4242
8	45	2013-12-01/13:30:00	13	0.0908
8	45	2013-12-01/14:30:00	14	0.0100
8	45	2013-12-01/15:30:00	15	0.0399
8	46	2013-12-01/03:20:00	3	0.6738
8	46	2013-12-01/04:40:00	4	0.0897
8	46	2013-12-01/06:00:00	6	0.5471
8	46	2013-12-01/07:10:00	7	6.0538
8	48	2013-12-01/03:00:00	3	2.5376
8	48	2013-12-01/04:10:00	4	0.7472
8	48	2013-12-01/05:00:00	5	0.6130
8	48	2013-12-01/06:10:00	6	1.6247
8	48	2013-12-01/07:30:00	7	1.1235
8	48	2013-12-01/08:10:00	8	0.9506
8	48	2013-12-01/11:10:00	11	0.7478
8	48	2013-12-01/12:00:00	12	3.4147
8	48	2013-12-01/13:00:00	13	3.0962
8	48	2013-12-01/14:00:00	14	1.9844
8	48	2013-12-01/15:10:00	15	0.4753
8	48	2013-12-01/16:00:00	16	0.1906
8	48	2013-12-01/17:20:00	17	0.0808
8	49	2013-12-01/02:20:00	2	0.0006
8	49	2013-12-01/03:10:00	3	0.0153
8	49	2013-12-01/04:00:00	4	4.6106
8	49	2013-12-01/05:00:00	5	2.4309
8	49	2013-12-01/06:00:00	6	7.5665
8	49	2013-12-01/07:00:00	7	0.9799
8	49	2013-12-01/08:40:00	8	2.7860
8	49	2013-12-01/09:30:00	9	0.7464
8	49	2013-12-01/10:00:00	10	4.1170
8	49	2013-12-01/11:00:00	11	5.3914
8	49	2013-12-01/12:00:00	12	2.5925
8	49	2013-12-01/13:10:00	13	0.6685
8	49	2013-12-01/14:00:00	14	2.3339
8	49	2013-12-01/15:10:00	15	0.1362
8	51	2013-12-01/07:40:00	7	0.0463
8	51	2013-12-01/08:00:00	8	0.0463
8	51	2013-12-01/10:10:00	10	0.5413
8	51	2013-12-01/12:20:00	12	0.1999
8	51	2013-12-01/14:50:00	14	0.8302
8	53	2013-12-01/07:10:00	7	2.2097
8	53	2013-12-01/09:40:00	9	0.0149
8	53	2013-12-01/12:00:00	12	2.0612
8	53	2013-12-01/15:30:00	15	0.0155
8	54	2013-12-01/03:40:00	3	0.2736
8	54	2013-12-01/11:00:00	11	2.3947
8	54	2013-12-01/12:20:00	12	0.0087
8	55	2013-11-30/18:40:00	18	0.0149
8	55	2013-12-01/09:00:00	9	0.2697
8	55	2013-12-01/10:10:00	10	2.1621
8	55	2013-12-01/12:20:00	12	0.7107
8	55	2013-12-01/13:30:00	13	0.0717
8	55	2013-12-01/15:00:00	15	1.2852
8	55	2013-12-01/17:20:00	17	1.1886
8	56	2013-12-01/11:20:00	11	0.0082
8	56	2013-12-01/12:50:00	12	0.1906
8	57	2013-12-01/06:40:00	6	0.0022
8	61	2013-12-01/03:10:00	3	0.0316
8	63	2013-12-01/08:00:00	8	0.0435
8	66	2013-12-01/07:00:00	7	1.4941
8	86	2013-11-30/18:00:00	18	1.2982
8	86	2013-11-30/19:00:00	19	0.0899
8	86	2013-11-30/20:40:00	20	0.0039
8	86	2013-11-30/22:20:00	22	3.1416
8	86	2013-12-01/01:00:00	1	3.0714
8	86	2013-12-01/02:30:00	2	1.5081
8	86	2013-12-01/03:30:00	3	1.3916
8	86	2013-12-01/04:00:00	4	7.7798
8	86	2013-12-01/05:00:00	5	2.0468
8	86	2013-12-01/06:20:00	6	4.8370
8	86	2013-12-01/07:40:00	7	0.0091
8	86	2013-12-01/08:20:00	8	1.6699
8	86	2013-12-01/09:00:00	9	0.0247
8	86	2013-12-01/12:40:00	12	0.8302
8	86	2013-12-01/14:20:00	14	0.4579
8	91	2013-11-30/23:00:00	23	0.1276
8	91	2013-12-01/02:00:00	2	0.7552
8	91	2013-12-01/03:00:00	3	0.2099
8	91	2013-12-01/04:00:00	4	0.8867
8	91	2013-12-01/05:00:00	5	1.9743
8	91	2013-12-01/06:10:00	6	0.0472
8	91	2013-12-01/07:00:00	7	0.3473
8	91	2013-12-01/08:00:00	8	3.2902
8	91	2013-12-01/09:00:00	9	0.5381
8	91	2013-12-01/10:20:00	10	0.3393
8	91	2013-12-01/11:00:00	11	0.1426
8	91	2013-12-01/12:00:00	12	1.8626
8	92	2013-11-30/23:20:00	23	2.3425
8	92	2013-12-01/01:30:00	1	0.7808
8	92	2013-12-01/02:00:00	2	3.1569
8	92	2013-12-01/03:00:00	3	4.8625
8	92	2013-12-01/04:00:00	4	5.5807
8	92	2013-12-01/05:00:00	5	13.1540
8	92	2013-12-01/06:00:00	6	11.7210
8	92	2013-12-01/07:10:00	7	12.0552
8	92	2013-12-01/08:00:00	8	4.0257
8	92	2013-12-01/09:10:00	9	10.7246
8	92	2013-12-01/10:30:00	10	7.1827
8	92	2013-12-01/11:00:00	11	4.4838
8	92	2013-12-01/12:10:00	12	2.6849
8	92	2013-12-01/13:40:00	13	2.1931
8	92	2013-12-01/14:10:00	14	2.2587
8	92	2013-12-01/16:10:00	16	0.7389
8	94	2013-11-30/18:20:00	18	1.2338
8	94	2013-11-30/20:00:00	20	1.4428
8	94	2013-11-30/23:20:00	23	0.0129
8	94	2013-12-01/01:30:00	1	0.0582
8	94	2013-12-01/02:20:00	2	0.0200
8	94	2013-12-01/03:00:00	3	1.0422
8	94	2013-12-01/04:30:00	4	0.0783
8	94	2013-12-01/05:00:00	5	0.1969
8	94	2013-12-01/06:10:00	6	0.1948
8	94	2013-12-01/07:00:00	7	0.2490
8	94	2013-12-01/08:00:00	8	0.8258
8	94	2013-12-01/10:10:00	10	0.0974
8	94	2013-12-01/11:00:00	11	0.1326
8	94	2013-12-01/12:40:00	12	0.0582
8	94	2013-12-01/16:20:00	16	0.0006
8	98	2013-12-01/03:40:00	3	0.5778
8	98	2013-12-01/08:30:00	8	0.0016
8	98	2013-12-01/12:10:00	12	4.3862
8	98	2013-12-01/14:30:00	14	1.6200
8	212	2013-11-30/18:00:00	18	0.0087
8	212	2013-11-30/19:00:00	19	1.4452
8	212	2013-11-30/20:40:00	20	0.0030
8	212	2013-12-01/04:00:00	4	0.1171
8	212	2013-12-01/05:00:00	5	5.7615
8	212	2013-12-01/06:00:00	6	2.1441
8	212	2013-12-01/07:00:00	7	2.9067
8	212	2013-12-01/08:00:00	8	5.6339
8	212	2013-12-01/09:10:00	9	0.3519
8	212	2013-12-01/10:10:00	10	4.1218
8	212	2013-12-01/11:00:00	11	10.3357
8	212	2013-12-01/12:10:00	12	3.4555
8	212	2013-12-01/13:00:00	13	5.2201
8	212	2013-12-01/14:00:00	14	3.7955
8	212	2013-12-01/15:00:00	15	8.5481
8	212	2013-12-01/16:00:00	16	2.6442
8	212	2013-12-01/17:10:00	17	0.0043
8	213	2013-12-01/03:40:00	3	0.0574
8	213	2013-12-01/04:00:00	4	2.3312
8	213	2013-12-01/05:00:00	5	0.9056
8	213	2013-12-01/06:40:00	6	0.4061
8	213	2013-12-01/07:20:00	7	1.9002
8	213	2013-12-01/08:40:00	8	0.0257
8	213	2013-12-01/10:20:00	10	0.7808
8	213	2013-12-01/12:10:00	12	7.3338
8	213	2013-12-01/14:30:00	14	0.0129
8	213	2013-12-01/16:10:00	16	3.2576
8	216	2013-11-30/18:40:00	18	2.1931
8	216	2013-12-01/02:00:00	2	6.5789
8	216	2013-12-01/03:10:00	3	7.1711
8	216	2013-12-01/04:10:00	4	6.1967
8	216	2013-12-01/05:10:00	5	5.1799
8	216	2013-12-01/06:10:00	6	16.8640
8	216	2013-12-01/07:40:00	7	0.0582
8	216	2013-12-01/08:10:00	8	2.4382
8	216	2013-12-01/09:00:00	9	6.7162
8	216	2013-12-01/10:10:00	10	2.2022
8	216	2013-12-01/11:00:00	11	4.3751
8	216	2013-12-01/12:00:00	12	3.0493
8	216	2013-12-01/13:10:00	13	2.9122
8	216	2013-12-01/14:00:00	14	0.2623
8	216	2013-12-01/15:20:00	15	1.6454
8	216	2013-12-01/16:30:00	16	2.1931
8	216	2013-12-01/17:00:00	17	0.8046
8	218	2013-12-01/03:10:00	3	0.6510
8	221	2013-11-30/18:40:00	18	0.0083
8	221	2013-11-30/19:10:00	19	3.0517
8	221	2013-12-01/03:20:00	3	0.0081
8	221	2013-12-01/04:00:00	4	0.4542
8	221	2013-12-01/05:20:00	5	0.3130
8	221	2013-12-01/06:00:00	6	0.8898
8	221	2013-12-01/07:00:00	7	5.2094
8	221	2013-12-01/08:00:00	8	7.1879
8	221	2013-12-01/09:00:00	9	0.7817
8	221	2013-12-01/10:10:00	10	0.9894
8	221	2013-12-01/11:10:00	11	0.7326
8	221	2013-12-01/12:00:00	12	4.6750
8	221	2013-12-01/13:00:00	13	0.3850
8	221	2013-12-01/14:00:00	14	3.6015
8	221	2013-12-01/15:00:00	15	6.2387
8	221	2013-12-01/16:00:00	16	2.0802
8	221	2013-12-01/17:00:00	17	5.0022
8	225	2013-12-01/06:20:00	6	0.0720
8	225	2013-12-01/16:20:00	16	1.6200
8	226	2013-11-30/18:00:00	18	0.0083
8	226	2013-12-01/02:30:00	2	0.2240
8	226	2013-12-01/03:00:00	3	0.1958
8	226	2013-12-01/04:00:00	4	0.0720
8	226	2013-12-01/05:10:00	5	0.0030
8	226	2013-12-01/06:30:00	6	0.2162
8	226	2013-12-01/07:00:00	7	0.0194
8	226	2013-12-01/08:00:00	8	0.0788
8	226	2013-12-01/09:00:00	9	0.1540
8	226	2013-12-01/10:00:00	10	0.2962
8	226	2013-12-01/11:10:00	11	0.2476
8	226	2013-12-01/12:00:00	12	0.1470
8	226	2013-12-01/13:10:00	13	0.5182
8	226	2013-12-01/14:20:00	14	0.0750
8	226	2013-12-01/15:20:00	15	0.0003
8	226	2013-12-01/16:00:00	16	0.0863
8	226	2013-12-01/17:30:00	17	0.1576
8	233	2013-11-30/20:50:00	20	0.0278
8	233	2013-12-01/01:10:00	1	0.1074
8	233	2013-12-01/02:40:00	2	0.0140
8	233	2013-12-01/03:10:00	3	0.2882
8	233	2013-12-01/04:30:00	4	0.4654
8	233	2013-12-01/05:40:00	5	0.0123
8	233	2013-12-01/07:30:00	7	0.3726
8	233	2013-12-01/08:00:00	8	0.4203
8	233	2013-12-01/09:00:00	9	0.1392
8	233	2013-12-01/10:00:00	10	0.0320
8	233	2013-12-01/11:00:00	11	1.8924
8	233	2013-12-01/12:00:00	12	1.8125
8	233	2013-12-01/13:30:00	13	0.1002
8	233	2013-12-01/14:10:00	14	0.9580
8	233	2013-12-01/15:20:00	15	0.3247
8	233	2013-12-01/16:10:00	16	0.2882
8	233	2013-12-01/17:00:00	17	0.1491
8	234	2013-12-01/03:00:00	3	4.9176
8	234	2013-12-01/04:20:00	4	2.5547
8	234	2013-12-01/05:00:00	5	4.8370
8	234	2013-12-01/06:20:00	6	0.0353
8	234	2013-12-01/08:00:00	8	0.1368
8	234	2013-12-01/09:10:00	9	0.1772
8	234	2013-12-01/10:00:00	10	0.4197
8	234	2013-12-01/11:40:00	11	1.5567
8	234	2013-12-01/12:20:00	12	0.0720
8	234	2013-12-01/13:10:00	13	0.2804
8	234	2013-12-01/14:00:00	14	2.9050
8	234	2013-12-01/15:00:00	15	0.2157
8	234	2013-12-01/16:20:00	16	0.1095
8	237	2013-12-01/17:10:00	17	0.0247
8	251	2013-12-01/07:50:00	7	0.0411
8	255	2013-12-01/06:10:00	6	1.4428
8	351	2013-11-30/18:00:00	18	1.2980
8	351	2013-12-01/04:00:00	4	0.2101
8	351	2013-12-01/07:50:00	7	2.4242
8	351	2013-12-01/10:40:00	10	1.6776
8	351	2013-12-01/13:50:00	13	1.6776
8	352	2013-11-30/18:50:00	18	0.1362
8	352	2013-11-30/19:30:00	19	0.2724
8	352	2013-12-01/07:50:00	7	0.0027
8	352	2013-12-01/12:50:00	12	0.0006
8	352	2013-12-01/16:30:00	16	0.1362
8	353	2013-12-01/08:00:00	8	1.5843
8	353	2013-12-01/17:20:00	17	0.5184
8	355	2013-12-01/02:10:00	2	2.5583
8	355	2013-12-01/03:00:00	3	4.7375
8	355	2013-12-01/04:20:00	4	5.2736
8	355	2013-12-01/05:00:00	5	9.1260
8	355	2013-12-01/06:10:00	6	0.0082
8	355	2013-12-01/07:10:00	7	1.2195
8	355	2013-12-01/08:10:00	8	8.2529
8	355	2013-12-01/09:20:00	9	2.3101
8	355	2013-12-01/10:20:00	10	2.9300
8	355	2013-12-01/11:00:00	11	4.0779
8	355	2013-12-01/12:00:00	12	6.6445
8	355	2013-12-01/13:00:00	13	4.0073
8	355	2013-12-01/14:00:00	14	0.9709
8	355	2013-12-01/15:00:00	15	6.2742
8	355	2013-12-01/16:50:00	16	1.6200
8	359	2013-12-01/01:20:00	1	1.2980
8	359	2013-12-01/03:20:00	3	0.0941
8	359	2013-12-01/04:10:00	4	3.1443
8	359	2013-12-01/07:10:00	7	0.9771
8	359	2013-12-01/11:00:00	11	0.0127
8	359	2013-12-01/12:40:00	12	2.4185
8	359	2013-12-01/13:30:00	13	0.7472
8	370	2013-12-01/02:40:00	2	0.6066
8	370	2013-12-01/10:30:00	10	0.6066
8	370	2013-12-01/11:50:00	11	0.6066
8	370	2013-12-01/12:20:00	12	0.0006
8	370	2013-12-01/13:10:00	13	0.6066
8	371	2013-12-01/08:50:00	8	0.0897
8	373	2013-12-01/01:10:00	1	6.8538
8	373	2013-12-01/02:00:00	2	0.4103
8	373	2013-12-01/03:00:00	3	0.8095
8	373	2013-12-01/04:10:00	4	1.6937
8	373	2013-12-01/05:00:00	5	1.0405
8	373	2013-12-01/06:00:00	6	0.3183
8	373	2013-12-01/07:20:00	7	2.1056
8	373	2013-12-01/08:00:00	8	2.3330
8	373	2013-12-01/09:00:00	9	3.7470
8	373	2013-12-01/10:00:00	10	1.5815
8	373	2013-12-01/11:00:00	11	3.6432
8	373	2013-12-01/12:00:00	12	3.6278
8	373	2013-12-01/13:10:00	13	1.2581
8	373	2013-12-01/14:10:00	14	2.7222
8	373	2013-12-01/15:00:00	15	3.2679
8	375	2013-12-01/04:10:00	4	0.9908
8	375	2013-12-01/06:00:00	6	0.1517
8	375	2013-12-01/07:30:00	7	0.1185
8	375	2013-12-01/09:20:00	9	1.5565
8	375	2013-12-01/13:00:00	13	2.3619
8	380	2013-11-30/19:30:00	19	1.4605
8	380	2013-12-01/01:00:00	1	3.3101
8	380	2013-12-01/02:00:00	2	19.5977
8	380	2013-12-01/03:00:00	3	30.1791
8	380	2013-12-01/04:00:00	4	10.7891
8	380	2013-12-01/05:00:00	5	11.5184
8	380	2013-12-01/06:00:00	6	24.3061
8	380	2013-12-01/07:00:00	7	20.5924
8	380	2013-12-01/08:00:00	8	15.2295
8	380	2013-12-01/09:00:00	9	20.9467
8	380	2013-12-01/10:00:00	10	16.3122
8	380	2013-12-01/11:00:00	11	31.7894
8	380	2013-12-01/12:00:00	12	10.4645
8	380	2013-12-01/13:00:00	13	23.5074
8	380	2013-12-01/14:00:00	14	16.6591
8	380	2013-12-01/15:00:00	15	15.5640
8	380	2013-12-01/16:00:00	16	2.3280
8	380	2013-12-01/17:00:00	17	0.7732
8	381	2013-12-01/02:50:00	2	1.6200
8	381	2013-12-01/03:10:00	3	1.4570
8	381	2013-12-01/05:30:00	5	1.3251
8	381	2013-12-01/06:00:00	6	4.9931
8	381	2013-12-01/08:10:00	8	0.9197
8	381	2013-12-01/09:30:00	9	0.0105
8	381	2013-12-01/10:00:00	10	4.8371
8	381	2013-12-01/11:10:00	11	1.3677
8	381	2013-12-01/12:00:00	12	0.9227
8	381	2013-12-01/13:00:00	13	0.0123
8	381	2013-12-01/14:10:00	14	0.0153
8	381	2013-12-01/15:10:00	15	0.0034
8	385	2013-12-01/02:40:00	2	0.0123
8	385	2013-12-01/03:20:00	3	0.1362
8	385	2013-12-01/06:30:00	6	0.0039
8	385	2013-12-01/07:30:00	7	0.4525
8	385	2013-12-01/08:00:00	8	0.0083
8	385	2013-12-01/09:20:00	9	0.0937
8	385	2013-12-01/10:10:00	10	0.1362
8	385	2013-12-01/11:20:00	11	0.0150
8	385	2013-12-01/12:10:00	12	0.0284
8	385	2013-12-01/14:30:00	14	0.6738
8	385	2013-12-01/15:30:00	15	0.1362
8	386	2013-12-01/02:20:00	2	0.0194
8	386	2013-12-01/05:40:00	5	0.0366
8	386	2013-12-01/07:10:00	7	0.0129
8	386	2013-12-01/10:30:00	10	0.0284
8	386	2013-12-01/11:00:00	11	0.0129
8	386	2013-12-01/12:10:00	12	0.0129
8	387	2013-12-01/03:30:00	3	0.0043
8	387	2013-12-01/07:10:00	7	2.1931
8	387	2013-12-01/09:10:00	9	0.0115
8	387	2013-12-01/10:20:00	10	2.6308
8	387	2013-12-01/11:10:00	11	0.6510
8	387	2013-12-01/12:00:00	12	0.6066
8	387	2013-12-01/13:20:00	13	0.0556
8	387	2013-12-01/14:40:00	14	2.1931
8	389	2013-12-01/04:40:00	4	0.0129
8	389	2013-12-01/07:40:00	7	1.0213
8	389	2013-12-01/09:30:00	9	0.0150
8	389	2013-12-01/10:50:00	10	0.0129
8	389	2013-12-01/11:40:00	11	0.0129
8	420	2013-12-01/03:30:00	3	0.0384
8	420	2013-12-01/06:10:00	6	0.7472
8	420	2013-12-01/08:50:00	8	0.8302
8	420	2013-12-01/09:00:00	9	0.4982
8	420	2013-12-01/11:40:00	11	0.2490
8	420	2013-12-01/12:00:00	12	0.5053
8	420	2013-12-01/13:50:00	13	0.0171
8	420	2013-12-01/14:20:00	14	0.3408
8	420	2013-12-01/16:00:00	16	1.6276
8	421	2013-12-01/05:20:00	5	0.8302
8	421	2013-12-01/06:00:00	6	3.6497
8	421	2013-12-01/08:10:00	8	1.4039
8	421	2013-12-01/10:20:00	10	0.7972
8	421	2013-12-01/12:40:00	12	1.4605
8	421	2013-12-01/13:00:00	13	2.9205
8	880	2013-11-30/19:50:00	19	0.0129
8	880	2013-11-30/23:40:00	23	0.4525
8	880	2013-12-01/01:20:00	1	0.0242
8	880	2013-12-01/02:00:00	2	0.5288
8	880	2013-12-01/03:00:00	3	0.1537
8	880	2013-12-01/04:00:00	4	0.3605
8	880	2013-12-01/05:00:00	5	0.5430
8	880	2013-12-01/06:00:00	6	0.3470
8	880	2013-12-01/07:00:00	7	1.0520
8	880	2013-12-01/08:00:00	8	1.5521
8	880	2013-12-01/09:10:00	9	0.7476
8	880	2013-12-01/10:00:00	10	1.2043
8	880	2013-12-01/11:00:00	11	1.0799
8	880	2013-12-01/12:10:00	12	0.0185
8	880	2013-12-01/13:00:00	13	0.0110
8	880	2013-12-01/14:30:00	14	0.0323
8	880	2013-12-01/16:10:00	16	0.2307
8	880	2013-12-01/17:00:00	17	0.1332
8	961	2013-12-01/11:20:00	11	0.0021
8	966	2013-12-01/06:50:00	6	3.1416
8	971	2013-12-01/03:10:00	3	1.4428
8	971	2013-12-01/04:40:00	4	0.0082
8	1250	2013-12-01/12:20:00	12	0.0118
8	1519	2013-12-01/10:30:00	10	2.3271
8	1604	2013-12-01/12:00:00	12	0.0564
8	1829	2013-12-01/14:10:00	14	0.2977
9	0	2013-11-30/18:10:00	18	1.4913
9	0	2013-11-30/19:00:00	19	0.3773
9	0	2013-11-30/20:20:00	20	2.2872
9	0	2013-11-30/21:10:00	21	2.3397
9	0	2013-11-30/22:00:00	22	2.5164
9	0	2013-11-30/23:00:00	23	0.4709
9	0	2013-12-01/01:00:00	1	14.2256
9	0	2013-12-01/02:00:00	2	22.2343
9	0	2013-12-01/03:00:00	3	37.8383
9	0	2013-12-01/04:00:00	4	39.4167
9	0	2013-12-01/05:00:00	5	45.3105
9	0	2013-12-01/06:00:00	6	47.5444
9	0	2013-12-01/07:00:00	7	35.3437
9	0	2013-12-01/08:00:00	8	32.0776
9	0	2013-12-01/09:00:00	9	9.4517
9	0	2013-12-01/10:00:00	10	24.9543
9	0	2013-12-01/11:00:00	11	31.5705
9	0	2013-12-01/12:00:00	12	26.8056
9	0	2013-12-01/13:00:00	13	33.3558
9	0	2013-12-01/14:00:00	14	25.0986
9	0	2013-12-01/15:00:00	15	37.6417
9	0	2013-12-01/16:10:00	16	15.1522
9	0	2013-12-01/17:00:00	17	6.6173
9	1	2013-11-30/20:20:00	20	0.1692
9	1	2013-12-01/01:50:00	1	0.6156
9	1	2013-12-01/02:20:00	2	1.2312
9	1	2013-12-01/05:50:00	5	0.0248
9	1	2013-12-01/07:50:00	7	1.2644
9	1	2013-12-01/08:50:00	8	0.6479
9	1	2013-12-01/10:30:00	10	0.6156
9	1	2013-12-01/11:00:00	11	5.0244
9	1	2013-12-01/13:00:00	13	3.3604
9	1	2013-12-01/17:00:00	17	0.0821
9	7	2013-12-01/02:00:00	2	0.5505
9	7	2013-12-01/03:20:00	3	0.5787
9	7	2013-12-01/04:00:00	4	1.8541
9	7	2013-12-01/05:30:00	5	0.6267
9	7	2013-12-01/06:40:00	6	0.0988
9	7	2013-12-01/07:40:00	7	1.4182
9	7	2013-12-01/08:10:00	8	0.6904
9	7	2013-12-01/10:00:00	10	0.5752
9	7	2013-12-01/11:10:00	11	0.1538
9	7	2013-12-01/12:30:00	12	0.4088
9	7	2013-12-01/13:00:00	13	0.9564
9	7	2013-12-01/14:50:00	14	0.0641
9	20	2013-12-01/03:10:00	3	0.4354
9	20	2013-12-01/11:10:00	11	0.8397
9	20	2013-12-01/13:30:00	13	0.0494
9	20	2013-12-01/14:00:00	14	0.2158
9	27	2013-12-01/05:20:00	5	0.0515
9	30	2013-11-30/22:10:00	22	1.8699
9	30	2013-12-01/04:20:00	4	0.0776
9	30	2013-12-01/11:20:00	11	2.6901
9	30	2013-12-01/16:40:00	16	0.8414
9	31	2013-12-01/04:10:00	4	2.8233
9	32	2013-12-01/05:40:00	5	1.0561
9	32	2013-12-01/06:40:00	6	0.0015
9	32	2013-12-01/07:30:00	7	2.2786
9	32	2013-12-01/08:10:00	8	2.4679
9	32	2013-12-01/09:20:00	9	2.1058
9	32	2013-12-01/10:00:00	10	0.8986
9	32	2013-12-01/13:50:00	13	0.1692
9	33	2013-12-01/05:00:00	5	2.4004
9	33	2013-12-01/06:00:00	6	1.5188
9	33	2013-12-01/07:00:00	7	1.4106
9	33	2013-12-01/08:00:00	8	1.1224
9	33	2013-12-01/10:30:00	10	0.0577
9	33	2013-12-01/11:00:00	11	1.7027
9	33	2013-12-01/12:00:00	12	1.2951
9	33	2013-12-01/13:20:00	13	0.2158
9	33	2013-12-01/14:30:00	14	0.2601
9	33	2013-12-01/15:00:00	15	0.0577
9	34	2013-11-30/19:00:00	19	0.3773
9	34	2013-12-01/03:10:00	3	0.3591
9	34	2013-12-01/05:10:00	5	0.8585
9	34	2013-12-01/06:40:00	6	0.6156
9	34	2013-12-01/07:10:00	7	1.5789
9	34	2013-12-01/08:00:00	8	0.6479
9	34	2013-12-01/09:40:00	9	0.0087
9	34	2013-12-01/10:10:00	10	0.4558
9	34	2013-12-01/11:00:00	11	0.0577
9	34	2013-12-01/12:00:00	12	0.0776
9	34	2013-12-01/13:50:00	13	1.1330
9	34	2013-12-01/14:00:00	14	2.0975
9	36	2013-12-01/10:40:00	10	0.2507
9	39	2013-11-30/18:00:00	18	563.2436
9	39	2013-11-30/19:00:00	19	465.8334
9	39	2013-11-30/20:00:00	20	260.2960
9	39	2013-11-30/21:00:00	21	83.6623
9	39	2013-11-30/22:00:00	22	88.8649
9	39	2013-11-30/23:00:00	23	88.0890
9	39	2013-12-01/01:00:00	1	361.7248
9	39	2013-12-01/02:00:00	2	1269.4290
9	39	2013-12-01/03:00:00	3	2539.7943
9	39	2013-12-01/04:00:00	4	3202.4802
9	39	2013-12-01/05:00:00	5	3682.4801
9	39	2013-12-01/06:00:00	6	3093.0163
9	39	2013-12-01/07:00:00	7	2422.9737
9	39	2013-12-01/08:00:00	8	2361.6941
9	39	2013-12-01/09:00:00	9	2425.3516
9	39	2013-12-01/10:00:00	10	2867.2955
9	39	2013-12-01/11:00:00	11	3634.6735
